ANIO_MES,AÑO,MES,MES_NOMBRE,ENTIDAD,CONCEPTO,TIPO,CASOS
2024-12,2024,12,DICIEMBRE,SINALOA,CONTRA LA SALUD,PRODUCCION,2
2024-12,2024,12,DICIEMBRE,TLAXCALA,CONTRA LA SALUD,POSESION,2
2024-12,2024,12,DICIEMBRE,ZACATECAS,CONTRA LA SALUD,POSESION,2
2024-12,2024,12,DICIEMBRE,BAJA CALIFORNIA,CONTRA LA SALUD,OTROS,1
2024-12,2024,12,DICIEMBRE,BAJA CALIFORNIA SUR,CONTRA LA SALUD,PRODUCCION,1
2024-12,2024,12,DICIEMBRE,COAHUILA,CONTRA LA SALUD,TRANSPORTE,1
2024-12,2024,12,DICIEMBRE,COAHUILA,CONTRA LA SALUD,COMERCIO,1
2024-12,2024,12,DICIEMBRE,COLIMA,CONTRA LA SALUD,TRAFICO,1
2024-12,2024,12,DICIEMBRE,COLIMA,CONTRA LA SALUD,COMERCIO,1
2024-12,2024,12,DICIEMBRE,CHIHUAHUA,CONTRA LA SALUD,TRANSPORTE,1
2024-12,2024,12,DICIEMBRE,CHIHUAHUA,CONTRA LA SALUD,TRAFICO,1
2024-12,2024,12,DICIEMBRE,CHIHUAHUA,CONTRA LA SALUD,COMERCIO,1
2024-12,2024,12,DICIEMBRE,CHIHUAHUA,CONTRA LA SALUD,OTROS,1
2024-12,2024,12,DICIEMBRE,CIUDAD DE MEXICO,CONTRA LA SALUD,SUMINISTRO,1
2024-12,2024,12,DICIEMBRE,DURANGO,CONTRA LA SALUD,PRODUCCION,1
2024-12,2024,12,DICIEMBRE,DURANGO,CONTRA LA SALUD,TRAFICO,1
2024-12,2024,12,DICIEMBRE,DURANGO,CONTRA LA SALUD,POSESION,1
2024-12,2024,12,DICIEMBRE,GUERRERO,CONTRA LA SALUD,PRODUCCION,1
2024-12,2024,12,DICIEMBRE,GUERRERO,CONTRA LA SALUD,TRAFICO,1
2024-12,2024,12,DICIEMBRE,GUERRERO,CONTRA LA SALUD,COMERCIO,1
2024-12,2024,12,DICIEMBRE,JALISCO,CONTRA LA SALUD,TRANSPORTE,1
2024-12,2024,12,DICIEMBRE,JALISCO,CONTRA LA SALUD,COMERCIO,1
2024-12,2024,12,DICIEMBRE,JALISCO,CONTRA LA SALUD,OTROS,1
2024-12,2024,12,DICIEMBRE,MICHOACAN,CONTRA LA SALUD,PRODUCCION,1
2024-12,2024,12,DICIEMBRE,MICHOACAN,CONTRA LA SALUD,COMERCIO,1
2024-12,2024,12,DICIEMBRE,NAYARIT,CONTRA LA SALUD,TRANSPORTE,1
2024-12,2024,12,DICIEMBRE,NAYARIT,CONTRA LA SALUD,TRAFICO,1
2024-12,2024,12,DICIEMBRE,NAYARIT,CONTRA LA SALUD,OTROS,1
2024-12,2024,12,DICIEMBRE,OAXACA,CONTRA LA SALUD,COMERCIO,1
2024-12,2024,12,DICIEMBRE,PUEBLA,CONTRA LA SALUD,TRANSPORTE,1
2024-12,2024,12,DICIEMBRE,PUEBLA,CONTRA LA SALUD,SUMINISTRO,1
2024-12,2024,12,DICIEMBRE,QUINTANA ROO,CONTRA LA SALUD,TRANSPORTE,1
2024-12,2024,12,DICIEMBRE,SAN LUIS POTOSI,CONTRA LA SALUD,OTROS,1
2024-12,2024,12,DICIEMBRE,SONORA,CONTRA LA SALUD,PRODUCCION,1
2024-12,2024,12,DICIEMBRE,YUCATAN,CONTRA LA SALUD,POSESION,1
2024-12,2024,12,DICIEMBRE,AGUASCALIENTES,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,AGUASCALIENTES,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,AGUASCALIENTES,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,AGUASCALIENTES,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,BAJA CALIFORNIA,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,BAJA CALIFORNIA,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,BAJA CALIFORNIA,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,BAJA CALIFORNIA SUR,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,BAJA CALIFORNIA SUR,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,BAJA CALIFORNIA SUR,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,CAMPECHE,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,CAMPECHE,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,CAMPECHE,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,CAMPECHE,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,COAHUILA,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,COAHUILA,CONTRA LA SALUD,TRAFICO,0
2024-12,2024,12,DICIEMBRE,COAHUILA,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,COAHUILA,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,COLIMA,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,COLIMA,CONTRA LA SALUD,TRANSPORTE,0
2024-12,2024,12,DICIEMBRE,COLIMA,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,COLIMA,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,CHIAPAS,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,CHIAPAS,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,CHIAPAS,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,CHIHUAHUA,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,CHIHUAHUA,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,CIUDAD DE MEXICO,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,CIUDAD DE MEXICO,CONTRA LA SALUD,TRANSPORTE,0
2024-12,2024,12,DICIEMBRE,CIUDAD DE MEXICO,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,CIUDAD DE MEXICO,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,DURANGO,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,DURANGO,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,GUANAJUATO,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,GUANAJUATO,CONTRA LA SALUD,TRANSPORTE,0
2024-12,2024,12,DICIEMBRE,GUANAJUATO,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,GUANAJUATO,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,GUANAJUATO,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,GUERRERO,CONTRA LA SALUD,TRANSPORTE,0
2024-12,2024,12,DICIEMBRE,GUERRERO,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,HIDALGO,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,HIDALGO,CONTRA LA SALUD,TRANSPORTE,0
2024-12,2024,12,DICIEMBRE,HIDALGO,CONTRA LA SALUD,TRAFICO,0
2024-12,2024,12,DICIEMBRE,HIDALGO,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,HIDALGO,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,HIDALGO,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,JALISCO,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,JALISCO,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,MEXICO,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,MEXICO,CONTRA LA SALUD,TRANSPORTE,0
2024-12,2024,12,DICIEMBRE,MEXICO,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,MEXICO,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,MICHOACAN,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,MICHOACAN,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,MORELOS,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,MORELOS,CONTRA LA SALUD,TRANSPORTE,0
2024-12,2024,12,DICIEMBRE,MORELOS,CONTRA LA SALUD,TRAFICO,0
2024-12,2024,12,DICIEMBRE,MORELOS,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,MORELOS,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,MORELOS,CONTRA LA SALUD,POSESION,0
2024-12,2024,12,DICIEMBRE,MORELOS,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,NAYARIT,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,NAYARIT,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,NAYARIT,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,NAYARIT,CONTRA LA SALUD,POSESION,0
2024-12,2024,12,DICIEMBRE,NUEVO LEON,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,NUEVO LEON,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,NUEVO LEON,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,NUEVO LEON,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,OAXACA,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,OAXACA,CONTRA LA SALUD,TRANSPORTE,0
2024-12,2024,12,DICIEMBRE,OAXACA,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,PUEBLA,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,PUEBLA,CONTRA LA SALUD,TRAFICO,0
2024-12,2024,12,DICIEMBRE,PUEBLA,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,PUEBLA,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,QUERETARO,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,QUERETARO,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,QUERETARO,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,QUERETARO,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,QUINTANA ROO,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,QUINTANA ROO,CONTRA LA SALUD,TRAFICO,0
2024-12,2024,12,DICIEMBRE,QUINTANA ROO,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,QUINTANA ROO,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,QUINTANA ROO,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,SAN LUIS POTOSI,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,SAN LUIS POTOSI,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,SINALOA,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,SINALOA,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,SINALOA,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,SONORA,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,SONORA,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,SONORA,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,TABASCO,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,TABASCO,CONTRA LA SALUD,TRANSPORTE,0
2024-12,2024,12,DICIEMBRE,TABASCO,CONTRA LA SALUD,TRAFICO,0
2024-12,2024,12,DICIEMBRE,TABASCO,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,TABASCO,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,TABASCO,CONTRA LA SALUD,POSESION,0
2024-12,2024,12,DICIEMBRE,TABASCO,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,TAMAULIPAS,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,TAMAULIPAS,CONTRA LA SALUD,TRANSPORTE,0
2024-12,2024,12,DICIEMBRE,TAMAULIPAS,CONTRA LA SALUD,TRAFICO,0
2024-12,2024,12,DICIEMBRE,TAMAULIPAS,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,TAMAULIPAS,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,TAMAULIPAS,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,TLAXCALA,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,TLAXCALA,CONTRA LA SALUD,TRANSPORTE,0
2024-12,2024,12,DICIEMBRE,TLAXCALA,CONTRA LA SALUD,TRAFICO,0
2024-12,2024,12,DICIEMBRE,TLAXCALA,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,TLAXCALA,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,TLAXCALA,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,VERACRUZ,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,VERACRUZ,CONTRA LA SALUD,TRANSPORTE,0
2024-12,2024,12,DICIEMBRE,VERACRUZ,CONTRA LA SALUD,TRAFICO,0
2024-12,2024,12,DICIEMBRE,VERACRUZ,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,VERACRUZ,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,VERACRUZ,CONTRA LA SALUD,POSESION,0
2024-12,2024,12,DICIEMBRE,VERACRUZ,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,YUCATAN,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,YUCATAN,CONTRA LA SALUD,TRANSPORTE,0
2024-12,2024,12,DICIEMBRE,YUCATAN,CONTRA LA SALUD,TRAFICO,0
2024-12,2024,12,DICIEMBRE,YUCATAN,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,YUCATAN,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,YUCATAN,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,ZACATECAS,CONTRA LA SALUD,PRODUCCION,0
2024-12,2024,12,DICIEMBRE,ZACATECAS,CONTRA LA SALUD,TRANSPORTE,0
2024-12,2024,12,DICIEMBRE,ZACATECAS,CONTRA LA SALUD,TRAFICO,0
2024-12,2024,12,DICIEMBRE,ZACATECAS,CONTRA LA SALUD,COMERCIO,0
2024-12,2024,12,DICIEMBRE,ZACATECAS,CONTRA LA SALUD,SUMINISTRO,0
2024-12,2024,12,DICIEMBRE,ZACATECAS,CONTRA LA SALUD,OTROS,0
2024-12,2024,12,DICIEMBRE,NUEVO LEON,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,4
2024-12,2024,12,DICIEMBRE,CIUDAD DE MEXICO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,3
2024-12,2024,12,DICIEMBRE,JALISCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,3
2024-12,2024,12,DICIEMBRE,GUERRERO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,2
2024-12,2024,12,DICIEMBRE,MEXICO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,2
2024-12,2024,12,DICIEMBRE,MICHOACAN,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,2
2024-12,2024,12,DICIEMBRE,QUINTANA ROO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,2
2024-12,2024,12,DICIEMBRE,SINALOA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,2
2024-12,2024,12,DICIEMBRE,CHIHUAHUA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2024-12,2024,12,DICIEMBRE,GUANAJUATO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2024-12,2024,12,DICIEMBRE,NAYARIT,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,1
2024-12,2024,12,DICIEMBRE,OAXACA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2024-12,2024,12,DICIEMBRE,QUERETARO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1
2024-12,2024,12,DICIEMBRE,SINALOA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,1
2024-12,2024,12,DICIEMBRE,AGUASCALIENTES,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,AGUASCALIENTES,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,BAJA CALIFORNIA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,BAJA CALIFORNIA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,BAJA CALIFORNIA SUR,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,BAJA CALIFORNIA SUR,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,CAMPECHE,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,CAMPECHE,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,COAHUILA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,COAHUILA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,COLIMA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,COLIMA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,CHIAPAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,CHIAPAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,CHIHUAHUA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,CIUDAD DE MEXICO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,DURANGO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,DURANGO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,GUANAJUATO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,GUERRERO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,HIDALGO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,HIDALGO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,JALISCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,MEXICO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,MICHOACAN,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,MORELOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,MORELOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,NAYARIT,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,NUEVO LEON,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,OAXACA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,PUEBLA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,PUEBLA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,QUERETARO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,QUINTANA ROO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,SAN LUIS POTOSI,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,SAN LUIS POTOSI,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,SONORA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,SONORA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,TABASCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,TABASCO,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,TAMAULIPAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,TAMAULIPAS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,TLAXCALA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,VERACRUZ,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
2024-12,2024,12,DICIEMBRE,VERACRUZ,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0
2024-12,2024,12,DICIEMBRE,YUCATAN,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0
