AÑO,ENTIDAD,LEY,CONCEPTO,TIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2024,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),13,27,18,15,21,11,17,8.0,5.0,12.0,15.0,19.0
2024,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
2024,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),1,0,0,7,4,3,5,0.0,0.0,0.0,1.0,0.0
2024,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),2,0,1,0,0,0,0,1.0,1.0,1.0,0.0,1.0
2024,MORELOS,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,0,1,1,1,0,1,2.0,0.0,3.0,2.0,0.0
2024,MORELOS,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,MORELOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
2024,MORELOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,1,0,0,0,0,2,2.0,0.0,0.0,0.0,0.0
2024,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,0,1,1,1,0,2,1.0,3.0,1.0,2.0,1.0
2024,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,14,15,14,11,9,8,5,7.0,11.0,4.0,7.0,8.0
2024,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,5,2,1,1,0,0,2.0,0.0,1.0,0.0,1.0
2024,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),0,2,4,5,4,4,0,2.0,4.0,5.0,1.0,0.0
2024,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),8,8,9,5,6,8,8,15.0,10.0,21.0,20.0,25.0
2024,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,1,0,0,0.0,0.0,2.0,1.0,1.0
2024,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
2024,NAYARIT,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,1,1,2,1,1,1,0.0,1.0,0.0,0.0,1.0
2024,NAYARIT,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,NAYARIT,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2024,NAYARIT,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,2.0
2024,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,5,7,8,9,10,13,8,6.0,4.0,6.0,9.0,6.0
2024,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),4,8,9,12,5,7,10,10.0,14.0,16.0,16.0,10.0
2024,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),6,2,2,7,7,30,27,2.0,2.0,8.0,2.0,9.0
2024,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),5,13,9,9,7,6,7,10.0,11.0,10.0,5.0,5.0
2024,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),69,65,83,78,77,59,61,77.0,59.0,71.0,47.0,75.0
2024,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,4,8,1,5,2,2,3,4.0,5.0,2.0,0.0,5.0
2024,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),1,1,1,2,31,14,3,1.0,1.0,1.0,1.0,1.0
2024,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),61,50,41,98,60,78,87,97.0,61.0,66.0,67.0,70.0
2024,NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,1,0,0,1,2,18,0.0,1.0,0.0,1.0,13.0
2024,NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,1,1.0,2.0,0.0,0.0,0.0
2024,NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
2024,NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1,0,0,2,0,1,0,1.0,0.0,1.0,1.0,4.0
2024,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",2,8,6,5,7,0,6,4.0,3.0,3.0,4.0,4.0
2024,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,10,12,10,9,10,11,12,11.0,6.0,7.0,6.0,12.0
2024,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),4,8,3,4,2,4,3,4.0,7.0,6.0,5.0,1.0
2024,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),27,39,22,20,39,20,27,21.0,45.0,32.0,18.0,49.0
2024,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),57,60,43,42,39,40,43,36.0,50.0,39.0,41.0,30.0
2024,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,11,15,12,11,12,8,5,3.0,6.0,2.0,1.0,0.0
2024,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,5,2,3,1,1.0,1.0,0.0,0.0,1.0
2024,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),5,7,7,8,17,6,13,5.0,7.0,1.0,7.0,9.0
2024,OAXACA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,1,0,1,0,2,2,0.0,1.0,0.0,0.0,0.0
2024,OAXACA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,OAXACA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,OAXACA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2024,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",42,15,17,7,9,12,12,11.0,2.0,12.0,2.0,4.0
2024,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,20,27,26,43,37,25,21,21.0,10.0,12.0,28.0,17.0
2024,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),6,4,7,4,6,3,8,2.0,4.0,2.0,6.0,4.0
2024,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,1,1,2,1,4,1,2.0,0.0,1.0,3.0,0.0
2024,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),17,32,10,26,26,20,28,15.0,24.0,16.0,15.0,12.0
2024,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),55,39,46,47,43,41,62,39.0,30.0,35.0,64.0,58.0
2024,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,13,10,5,4,4,2,1,4.0,3.0,5.0,3.0,4.0
2024,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,1,1,2,6,5,1,0.0,1.0,2.0,0.0,1.0
2024,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),121,155,39,82,53,70,71,74.0,38.0,70.0,63.0,70.0
2024,PUEBLA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,4,1,1,2,1.0,4.0,0.0,0.0,5.0
2024,PUEBLA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2024,PUEBLA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,PUEBLA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1,0,1,0,2,0,0,0.0,0.0,1.0,2.0,0.0
2024,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,1,0,0,2,7,1,5.0,4.0,8.0,4.0,2.0
2024,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,13,12,11,14,20,11,26,20.0,21.0,8.0,12.0,13.0
2024,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,1,2,0,0,0,2,4.0,4.0,1.0,3.0,2.0
2024,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,0,1,1,1,6,1,2.0,3.0,1.0,6.0,0.0
2024,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),4,33,22,16,27,22,15,22.0,17.0,19.0,23.0,20.0
2024,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),17,28,31,24,24,26,28,32.0,29.0,19.0,33.0,27.0
2024,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0
2024,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,2,1,2,8,8,1,0.0,1.0,1.0,0.0,0.0
2024,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),18,13,16,15,15,14,20,25.0,28.0,33.0,33.0,20.0
2024,QUERETARO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,QUERETARO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,QUERETARO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,QUERETARO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,1,0,1,2,0,0,0.0,0.0,0.0,2.0,1.0
2024,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",5,5,2,0,1,2,4,2.0,6.0,3.0,2.0,1.0
2024,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,8,7,9,25,12,23,11,19.0,25.0,19.0,10.0,27.0
2024,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),2,3,3,2,3,4,3,4.0,4.0,3.0,5.0,5.0
2024,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),2,0,4,2,3,2,0,0.0,0.0,0.0,1.0,1.0
2024,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),0,1,0,0,0,0,1,0.0,1.0,0.0,1.0,0.0
2024,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),22,21,14,19,28,25,24,20.0,24.0,12.0,22.0,16.0
2024,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2024,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,1,0,1,0,0,1,0.0,0.0,2.0,0.0,0.0
2024,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),1,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
2024,QUINTANA ROO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,1,1,1,1,0,0,1.0,1.0,0.0,1.0,1.0
2024,QUINTANA ROO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2024,QUINTANA ROO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,QUINTANA ROO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,1,1,1,0,0,1.0,0.0,1.0,0.0,2.0
2024,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,3,2,1,2,1.0,2.0,0.0,2.0,0.0
2024,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,1,5,9,9,10,4,2,4.0,3.0,1.0,4.0,5.0
2024,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),1,1,3,1,2,2,2,1.0,2.0,5.0,3.0,3.0
2024,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,2,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0
2024,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),3,4,4,4,6,3,6,3.0,1.0,3.0,11.0,4.0
2024,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),34,28,20,20,39,41,31,47.0,23.0,28.0,22.0,24.0
2024,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,2,1,1,1,3,1,0,0.0,0.0,1.0,0.0,0.0
2024,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,4,1,6,0,0.0,0.0,0.0,1.0,0.0
2024,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),3,3,4,3,3,5,6,4.0,4.0,5.0,6.0,8.0
2024,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,1,1,2,1,1,2,1.0,0.0,1.0,1.0,1.0
2024,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,1,0,0,1,1,0.0,0.0,0.0,1.0,0.0
2024,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2024,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,1,1,0,1,1,1,1.0,2.0,0.0,0.0,1.0
2024,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,9,6,4,4,6,4,4,4.0,8.0,2.0,3.0,2.0
2024,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,9,3,2,2,3,3,5.0,6.0,7.0,3.0,2.0
2024,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,1,0,1,0,1,0.0,0.0,1.0,0.0,1.0
2024,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),2,7,7,16,9,6,5,6.0,5.0,3.0,16.0,7.0
2024,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),21,21,16,15,26,22,18,16.0,76.0,106.0,115.0,98.0
2024,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,1,0,0.0,2.0,0.0,1.0,0.0
2024,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,2,2,0,3.0,0.0,0.0,1.0,0.0
2024,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),3,1,2,3,2,1,1,4.0,0.0,2.0,1.0,5.0
